target,asymptote,dose,r,x_2,y_21,B0_21,meanB1,meanB2,meanB3,maxB1,maxB2,maxB3,minB1,minB2,minB3,stabilityB1,stabilityB2,stabilityB3,sp_survival
y,8.0,21.0,4.900749719809166e-7,2.7338159268322533e-7,1.1105277849542322e-5,2.635992579106475,0.32995891421670226,0.07861920441041684,0.18987167176174508,0.3299589142167002,0.07861920441041689,0.18987167176174508,0.3299589142167002,0.07861920441041689,0.18987167176174508,-6.229424238087713e-15,-7.06606137640681e-16,-0.0,3
y,8.0,22.0,4.900749719809166e-7,2.7338159268322533e-7,1.1104310341497391e-5,2.635992579106475,0.32995736528704467,0.07862625874921966,0.189865271676941,0.32995736528704617,0.07862625874921958,0.18986527167694017,0.32995736528704617,0.07862625874921958,0.18986527167694017,-4.545817405110805e-15,-1.0598141115301223e-15,-4.388860470546074e-15,3
y,8.0,23.0,4.900749719809166e-7,2.7338159268322533e-7,1.110298211853475e-5,2.635992579106475,0.32995523841576496,0.07863594521123898,0.18985648357186066,0.3299552384157671,0.07863594521123873,0.18985648357186083,0.3299552384157671,0.07863594521123873,0.18985648357186083,-6.566223021470202e-15,-3.1790506873947503e-15,-8.778127245541409e-16,3
y,8.0,24.0,4.900749719809166e-7,2.7338159268322533e-7,1.1101184360540918e-5,2.635992579106475,0.32995235884169327,0.07864905969947135,0.18984458534379195,0.32995235884169183,0.07864905969947149,0.18984458534379167,0.32995235884169183,0.07864905969947149,0.18984458534379167,-4.377520217658194e-15,-1.7658447724964101e-15,-1.4631129002764692e-15,3
y,8.0,25.0,4.900749719809166e-7,2.7338159268322533e-7,1.1098782843916017e-5,2.635992579106475,0.32994851068280856,0.0786665853805651,0.1898286849811491,0.329948510682808,0.07866658538056548,0.18982868498114883,0.32994851068280767,0.07866658538056491,0.18982868498114835,-2.2450423337223544e-15,-2.80290634512632e-15,-2.8899178025279768e-15,3
y,8.0,26.0,4.900749719809166e-7,2.7338159268322533e-7,1.109561390657847e-5,2.635992579106475,0.32994343017522876,0.0786897234672213,0.18980769262730673,0.3299434301752277,0.07868972346722157,0.18980769262730687,0.3299434301752277,0.07868972346722157,0.18980769262730687,-3.199043649764944e-15,-3.3533712808236178e-15,-7.316986419763751e-16,3
y,8.0,27.0,4.900749719809166e-7,2.7338159268322533e-7,1.1091480277158876e-5,2.635992579106475,0.3299367985278207,0.07871992574568766,0.18978029105635602,0.3299367985278203,0.07871992574568766,0.18978029105635488,0.3299367985278203,0.07871992574568766,0.18978029105635488,-1.178618718327064e-15,-0.0,-6.000795168476106e-15,3
y,8.0,28.0,4.900749719809166e-7,2.7338159268322533e-7,1.1086146959173665e-5,2.635992579106475,0.32992823462334353,0.07875892779455632,0.18974490551461606,0.3299282346233441,0.07875892779455615,0.18974490551461698,0.3299282346233441,0.07875892779455615,0.18974490551461698,-1.6837847308293776e-15,-2.1160577192367853e-15,-4.830809036298747e-15,3
y,8.0,29.0,4.900749719809166e-7,2.7338159268322533e-7,1.1079337450087296e-5,2.635992579106475,0.32991728791601677,0.07880878129798818,0.18969967437382662,0.32991728791601477,0.0788087812979885,0.189699674373826,0.32991728791601477,0.0788087812979885,0.189699674373826,-6.061826156654432e-15,-4.053211658431195e-15,-3.2213072485137517e-15,3
y,8.0,30.0,4.900749719809166e-7,2.7338159268322533e-7,1.1070730685461112e-5,2.635992579106475,0.3299034320266686,0.07887188316677542,0.1896424226667156,0.32990343202666866,0.07887188316677554,0.18964242266671638,0.32990343202666866,0.07887188316677554,0.18964242266671638,-1.6839113200961507e-16,-1.5847704254070095e-15,-4.101083303425292e-15,3
y,8.0,31.0,4.900749719809166e-7,2.7338159268322533e-7,1.1059959227685306e-5,2.635992579106475,0.32988605972069773,0.07895099834172853,0.18957064133616733,0.32988605972069784,0.07895099834172888,0.18957064133616627,0.32988605972069784,0.07895099834172888,0.18957064133616627,-3.3679999948989865e-16,-4.397728776365114e-15,-5.567863397222964e-15,3
y,8.0,32.0,4.900749719809166e-7,2.7338159268322533e-7,1.1046609359558935e-5,2.635992579106475,0.3298644801660446,0.07904927218722708,0.18948147590537412,0.32986448016604475,0.07904927218722761,0.18948147590537368,0.32986448016604425,0.07904927218722702,0.18948147590537326,-7.57587555728472e-16,-3.8570358978019235e-15,-3.5527119788781733e-15,3
y,8.0,33.0,4.900749719809166e-7,2.7338159268322533e-7,1.1030223879559535e-5,2.635992579106475,0.3298379195953338,0.07917022734968353,0.18937172921376597,0.3298379195953329,0.07917022734968376,0.18937172921376566,0.3298379195953324,0.07917022734968315,0.18937172921376513,-3.653245180061604e-15,-2.7873287643357193e-15,-3.281861223030052e-15,3
y,8.0,34.0,4.900749719809166e-7,2.7338159268322533e-7,1.101030850137228e-5,2.635992579106475,0.3298055267117245,0.07931773897523683,0.1892378837536624,0.32980552671172564,0.07931773897523683,0.18923788375366177,0.32980552671172564,0.07931773897523683,0.18923788375366177,-3.5372635245409058e-15,-0.0,-3.3759484602942564e-15,3
y,8.0,35.0,4.900749719809166e-7,2.7338159268322533e-7,1.0986342795408639e-5,2.635992579106475,0.3297663843393803,0.07949598144899986,0.18907614980927206,0.32976638433938116,0.0794959814489996,0.18907614980927137,0.32976638433938116,0.0794959814489996,0.18907614980927137,-2.526916705781726e-15,-3.319360978519651e-15,-3.672648059318029e-15,3
y,8.0,36.0,4.900749719809166e-7,2.7338159268322533e-7,1.095779652221317e-5,2.635992579106475,0.3297195288642927,0.07970933961886931,0.1888825457850776,0.32971952886429284,0.0797093396188695,0.1888825457850783,0.32971952886429284,0.0797093396188695,0.1888825457850783,-5.054551597005267e-16,-2.439298132873623e-15,-3.676412512199466e-15,3
y,8.0,37.0,4.900749719809166e-7,2.7338159268322533e-7,1.0924151936793356e-5,2.635992579106475,0.3296639788590324,0.07996227816866368,0.1886530164815791,0.32966397885903376,0.07996227816866344,0.18865301648157903,0.32966397885903376,0.07996227816866344,0.18865301648157903,-4.044322651089479e-15,-2.95263539248489e-15,-2.944708407472098e-16,3
y,8.0,38.0,4.900749719809166e-7,2.7338159268322533e-7,1.0884932133666528e-5,2.635992579106475,0.3295987738442236,0.08025916482426745,0.18838359325534046,0.3295987738442216,0.08025916482426759,0.1883835932553412,0.3295987738442216,0.08025916482426759,0.1883835932553412,-6.0676841181666644e-15,-1.7304195880453105e-15,-3.9810418416674675e-15,3
y,8.0,39.0,4.900749719809166e-7,2.7338159268322533e-7,1.0839734725202232e-5,2.635992579106475,0.3295230233266008,0.08060404679349764,0.18807059664141929,0.32952302332659944,0.08060404679349784,0.18807059664142042,0.32952302332659944,0.08060404679349784,0.18807059664142042,-4.046052635376631e-15,-2.4122218553496066e-15,-6.055346630362964e-15,3
y,8.0,40.0,4.900749719809166e-7,2.7338159268322533e-7,1.0788269125097598e-5,2.635992579106475,0.3294359650226352,0.0810003854622536,0.18771087692978966,0.32943596502263445,0.08100038546225359,0.18771087692978927,0.32943596502263445,0.08100038546225359,0.18771087692978927,-2.3608210875401895e-15,-1.7145848151153427e-16,-2.0716417341934074e-15,3
y,8.0,41.0,4.900749719809166e-7,2.7338159268322533e-7,1.0730394551789912e-5,2.635992579106475,0.3293370295601069,0.08145076174396815,0.18730208150844813,0.32933702956010574,0.08145076174396798,0.1873020815084472,0.32933702956010574,0.08145076174396798,0.1873020815084472,-3.5422954454517783e-15,-2.046124966177194e-15,-4.893813228179825e-15,3
y,8.0,42.0,4.900749719809166e-7,2.7338159268322533e-7,1.0666154779203212e-5,2.635992579106475,0.3292259071010807,0.08195657290474999,0.1868429301455615,0.3292259071010814,0.08195657290474997,0.18684293014556205,0.3292259071010814,0.08195657290474997,0.18684293014556205,-2.1935897062470004e-15,-1.6945807518510858e-16,-2.9732359864806747e-15,3
y,8.0,43.0,4.900749719809166e-7,2.7338159268322533e-7,1.0595804934688998e-5,2.635992579106475,0.329102609546028,0.08251774979902857,0.1863334720131604,0.3291026095460292,0.08251774979902865,0.18633347201316017,0.3291026095460292,0.08251774979902865,0.18633347201316017,-3.713619511823657e-15,-1.009833869224373e-15,-1.192546068564734e-15,3
y,8.0,44.0,4.900749719809166e-7,2.7338159268322533e-7,1.0519825592350358e-5,2.635992579106475,0.3289675206890391,0.08313252929390878,0.18577529292549905,0.32896752068904,0.08313252929390837,0.1857752929254995,0.32896752068904,0.08313252929390837,0.1857752929254995,-2.7019232661738595e-15,-5.011829861728228e-15,-2.3922583675367864e-15,3
y,8.0,45.0,4.900749719809166e-7,2.7338159268322533e-7,1.0438920274490622e-5,2.635992579106475,0.3288214263813298,0.0837973180336404,0.1851716399728638,0.3288214263813305,0.0837973180336406,0.18517163997286276,0.3288214263813305,0.0837973180336406,0.18517163997286276,-2.1962880241546417e-15,-2.3202991201561077e-15,-5.550131915707635e-15,3
y,8.0,46.0,4.900749719809166e-7,2.7338159268322533e-7,1.0353994302062094e-5,2.635992579106475,0.3286655178244561,0.084506678783093,0.18452743512891592,0.32866551782445497,0.0845066787830929,0.18452743512891695,0.32866551782445497,0.0845066787830929,0.18452743512891695,-3.3805074983557723e-15,-1.1504111042155724e-15,-5.569508014780114e-15,3
y,8.0,47.0,4.900749719809166e-7,2.7338159268322533e-7,1.0266115498429388e-5,2.635992579106475,0.32850136370321104,0.08525345873453105,0.18384916010554714,0.328501363703212,0.08525345873453113,0.18384916010554733,0.328501363703212,0.08525345873453113,0.18384916010554733,-2.8748672446647797e-15,-9.774291834741726e-16,-1.0575780884355035e-15,3
y,8.0,48.0,4.900749719809166e-7,2.7338159268322533e-7,1.0176460052053221e-5,2.635992579106475,0.328330850738661,0.0860290614889433,0.18314461072146365,0.3283308507386598,0.0860290614889429,0.1831446107214643,0.3283308507386598,0.0860290614889429,0.1831446107214643,-3.553150906181404e-15,-4.6816492326231566e-15,-3.488267221027482e-15,3
y,8.0,49.0,4.900749719809166e-7,2.7338159268322533e-7,1.0086249236618011e-5,2.635992579106475,0.3281560967346832,0.08682384395270304,0.18242253761581378,0.3281560967346828,0.08682384395270303,0.1824225376158131,0.3281560967346828,0.08682384395270303,0.1824225376158131,-1.1850143589567343e-15,-1.599583992246704e-16,-3.806602866816775e-15,3
y,8.0,50.0,4.900749719809166e-7,2.7338159268322533e-7,9.996684080209404e-6,2.635992579106475,0.32797934436159404,0.08762760043865139,0.18169220736835692,0.3279793443615929,0.08762760043865163,0.18169220736835642,0.3279793443615929,0.08762760043865163,0.18169220736835642,-3.556958936240842e-15,-2.6943503120322564e-15,-2.7517708029261628e-15,3
y,8.0,51.0,4.900749719809166e-7,2.7338159268322533e-7,9.908885136318552e-6,2.635992579106475,0.32780284680365096,0.08843008321145011,0.1809629300018807,0.32780284680365296,0.08843008321145032,0.18096293000188052,0.32780284680365296,0.08843008321145032,0.18096293000188052,-6.1009270203797624e-15,-2.355793852415263e-15,-1.074445707211287e-15,3
y,8.0,52.0,4.900749719809166e-7,2.7338159268322533e-7,9.823843278666105e-6,2.635992579106475,0.3276287573227378,0.08922150460876915,0.18024360266582512,0.327628757322738,0.08922150460876896,0.18024360266582434,0.327628757322738,0.08922150460876896,0.18024360266582434,-6.782409801482027e-16,-2.17923744009342e-15,-4.314934686816776e-15,3
y,8.0,53.0,4.900749719809166e-7,2.7338159268322533e-7,9.742385300852009e-6,2.635992579106475,0.3274590335998565,0.08999297139296555,0.17954231438118723,0.327459033599858,0.08999297139296542,0.17954231438118662,0.327459033599858,0.08999297139296542,0.17954231438118662,-4.580499482873355e-15,-1.5432541984376072e-15,-3.403548284465783e-15,3
y,8.0,54.0,4.900749719809166e-7,2.7338159268322533e-7,9.66515562150122e-6,2.635992579106475,0.32729536480177035,0.0907368153322565,0.1788660446841017,0.32729536480176996,0.09073681533225647,0.17886604468410228,0.32729536480176996,0.09073681533225647,0.17886604468410228,-1.1881307480334087e-15,-3.061205761377382e-16,-3.26112499968832e-15,3
y,8.0,55.0,4.900749719809166e-7,2.7338159268322533e-7,9.59261313729833e-6,2.635992579106475,0.327139125462926,0.09144680160142439,0.17822047306882388,0.3271391254629261,0.09144680160142386,0.1782204730688231,0.3271391254629261,0.09144680160142386,0.1782204730688231,-3.3962805454233886e-16,-5.771133689749998e-15,-4.363917118092532e-15,3
y,8.0,56.0,4.900749719809166e-7,2.7338159268322533e-7,9.525040623606092e-6,2.635992579106475,0.3269913563707675,0.09211821434390197,0.1776099000068782,0.3269913563707657,0.0921182143439023,0.17760990000687815,0.3269913563707657,0.0921182143439023,0.17760990000687815,-5.436504547584467e-15,-3.618360132260118e-15,-3.1277993158419924e-16,3
y,8.0,57.0,4.900749719809166e-7,2.7338159268322533e-7,9.462563213406423e-6,2.635992579106475,0.3268527694391846,0.09274783327183889,0.177037267083951,0.32685276943918334,0.09274783327183835,0.17703726708395026,0.32685276943918334,0.09274783327183835,0.17703726708395026,-3.9091444345640654e-15,-5.8399199369709694e-15,-4.236186986989262e-15,3
y,8.0,58.0,4.900749719809166e-7,2.7338159268322533e-7,9.405172336469672e-6,2.635992579106475,0.32672377147779774,0.09333382457287316,0.17650425521308982,0.32672377147779824,0.09333382457287279,0.1765042552130903,0.32672377147779824,0.09333382457287279,0.1765042552130903,-1.5302691600737288e-15,-4.017637606008633e-15,-2.6752834066179357e-15,3
y,8.0,59.0,4.900749719809166e-7,2.7338159268322533e-7,9.352751885157296e-6,2.635992579106475,0.3266045008940496,0.09387557329232293,0.17601143628556976,0.32660450089404996,0.09387557329232339,0.1760114362855691,0.32660450089404996,0.09387557329232339,0.1760114362855691,-1.1906439915717634e-15,-4.882108156598708e-15,-3.7874456486586135e-15,3
y,8.0,60.0,4.900749719809166e-7,2.7338159268322533e-7,9.305104060232492e-6,2.635992579106475,0.3264948715145637,0.0943734836288082,0.17555845423814487,0.32649487151456247,0.0943734836288082,0.17555845423814528,0.32649487151456247,0.0943734836288082,0.17555845423814528,-3.743280458075116e-15,-0.0,-2.3732613425214416e-15,3
y,8.0,61.0,4.900749719809166e-7,2.7338159268322533e-7,9.26197313253521e-6,2.635992579106475,0.3263946185552369,0.09482876971187085,0.17514421499873384,0.3263946185552368,0.09482876971187103,0.17514421499873473,0.3263946185552368,0.09482876971187103,0.17514421499873473,-1.7020137347462558e-16,-1.9039226255941743e-15,-5.0749320950833055e-15,3
y,8.0,62.0,4.900749719809166e-7,2.7338159268322533e-7,9.223066086536628e-6,2.635992579106475,0.32630334295937724,0.0952432540000219,0.17476706968891145,0.32630334295937663,0.09524325400002201,0.1747670696889108,0.32630334295937663,0.09524325400002201,0.1747670696889108,-1.8727388158483623e-15,-1.1665458715388924e-15,-3.8144128047723985e-15,3
y,8.0,63.0,4.900749719809166e-7,2.7338159268322533e-7,9.188069707358283e-6,2.635992579106475,0.3262205515733613,0.09561918474709588,0.17442498062736944,0.3262205515733614,0.09561918474709553,0.17442498062736925,0.3262205515733614,0.09561918474709553,0.17442498062736925,-3.405843813634469e-16,-3.631123589356049e-15,-1.1147190190622738e-15,3
y,8.0,64.0,4.900749719809166e-7,2.7338159268322533e-7,9.156664105826384e-6,2.635992579106475,0.3261456917480291,0.09595907890217958,0.17411566430078795,0.32614569174802976,0.09595907890217958,0.17411566430078834,0.32614569174802976,0.09595907890217958,0.17411566430078834,-2.043975331702239e-15,-0.0,-2.2333986328651935e-15,3
y,8.0,65.0,4.900749719809166e-7,2.7338159268322533e-7,9.128532954767911e-6,2.635992579106475,0.32607817984298926,0.09626559277531851,0.1738367091419233,0.32607817984298854,0.09626559277531874,0.17383670914192273,0.32607817984298854,0.09626559277531874,0.17383670914192273,-2.2147650639932537e-15,-2.308314352875246e-15,-3.3554738397542503e-15,3
y,8.0,66.0,4.900749719809166e-7,2.7338159268322533e-7,9.103370861245623e-6,2.635992579106475,0.3260174237453499,0.0965414199283548,0.17358566857569002,0.32601742374534887,0.0965414199283553,0.17358566857568994,0.32601742374534887,0.0965414199283553,0.17358566857568994,-3.237567559911079e-15,-5.178868424832486e-15,-4.800466492595673e-16,3
y,8.0,67.0,4.900749719809166e-7,2.7338159268322533e-7,9.080888357016332e-6,2.635992579106475,0.3259628399155418,0.0967892139371973,0.17336013145143891,0.32596283991554065,0.09678921393719765,0.17336013145143944,0.32596283991554065,0.09678921393719765,0.17336013145143944,-3.5789633570859094e-15,-3.587229022806834e-15,-3.0442507924014614e-15,3
y,8.0,68.0,4.900749719809166e-7,2.7338159268322533e-7,9.060814984526318e-6,2.635992579106475,0.3259138656853507,0.09701153271473228,0.17315777285772777,0.32591386568535036,0.0970115327147327,0.17315777285772746,0.32591386568535036,0.0970115327147327,0.17315777285772746,-1.0227146167471237e-15,-4.294809917305186e-15,-1.7645206623302746e-15,3
y,8.0,69.0,4.900749719809166e-7,2.7338159268322533e-7,9.042900913872894e-6,2.635992579106475,0.3258699676078776,0.09721080075174268,0.17297638862383008,0.32586996760787884,0.0972108007517426,0.1729763886238295,0.32586996760787884,0.0972108007517426,0.1729763886238295,-3.75045875253178e-15,-8.572012360236414e-16,-3.3721627243773622e-15,3
y,8.0,70.0,4.900749719809166e-7,2.7338159268322533e-7,9.026917466286745e-6,2.635992579106475,0.3258306466420762,0.09738928571552677,0.17281391674194407,0.32583064664207795,0.09738928571552728,0.17281391674194352,0.32583064664207795,0.09738928571552728,0.17281391674194352,-5.285375090727496e-15,-5.2763865210968704e-15,-3.2146029336157322e-15,3
y,8.0,71.0,4.900749719809166e-7,2.7338159268322533e-7,9.012656854576662e-6,2.635992579106475,0.3257954408836436,0.09754908617144381,0.17266844865107991,0.3257954408836437,0.0975490861714433,0.17266844865107905,0.3257954408836437,0.0975490861714433,0.17266844865107905,-3.41028789243667e-16,-5.267742985777801e-15,-4.986832270201473e-15,3
y,8.0,72.0,4.900749719809166e-7,2.7338159268322533e-7,8.999931388416504e-6,2.635992579106475,0.32576392645698743,0.0976921276356571,0.17253823292262882,0.3257639264569889,0.09769212763565736,0.17253823292262907,0.3257639264569889,0.09769212763565736,0.17253823292262907,-4.433803145125809e-15,-2.701096446123658e-15,-1.4488826704851381e-15,3
